dataset_of_60s_track,dataset_of_60s_artist,dataset_of_60s_uri,dataset_of_60s_danceability,dataset_of_60s_energy,dataset_of_60s_key,dataset_of_60s_loudness,dataset_of_60s_mode,dataset_of_60s_speechiness,dataset_of_60s_acousticness,dataset_of_60s_instrumentalness,dataset_of_60s_liveness,dataset_of_60s_valence,dataset_of_60s_tempo,dataset_of_60s_duration_ms,dataset_of_60s_time_signature,dataset_of_60s_chorus_hit,dataset_of_60s_sections,dataset_of_60s_target,dataset_of_60s_id_ano
Seventh Heaven,The Hippy Boys,spotify:track:6sHZxZqemvmfGYL7rnGhg9,"0,87","0,546",0,"-13,393",1,"0,0572","0,247","0,849","0,104","0,929","135,676",211693,4,"35,10797",9,0,3
Shagu,Mulatu Astatke,spotify:track:1415cdBOLOywaoB4vIv7ln,"0,494","0,632",10,"-12,71",0,"0,0271","0,89","0,0144","0,154","0,95","133,49",185480,4,"26,29471",9,0,3
Shake A Tail Feather,James & Bobby Purify,spotify:track:0pb8OfGT4sZEyLVB7x8OSh,"0,627","0,66",1,"-6,86",1,"0,033","0,0784","3,83E-06","0,366","0,96","76,621",127827,4,"33,63095",9,1,3
Shake 'Em On Down,Bukka White,spotify:track:4g8OkxDvpFGgoUB6JnuK9d,"0,553","0,278",6,"-10,679",1,"0,0432","0,798","2,14E-05","0,336","0,724","130,306",217840,3,"39,98903",14,0,3
Shake Sherry,The Contours,spotify:track:0LwsGW8kZ2xQkhbYiCAYKG,"0,708","0,832",5,"-2,993",1,"0,0325","0,559","0,000149","0,411","0,936","120,749",162947,4,"20,58211",11,1,3
Shake! Shake! Shake!,Jackie Wilson,spotify:track:5p2kF5o1t88QHTy1NdjDeA,"0,524","0,741",8,"-7,224",1,"0,0562","0,369","2,84E-06","0,302","0,96","100,969",128642,4,"25,27479",7,1,3
Sharing You,Mitty Collier,spotify:track:19Zq3eSNhf951AwGn6XnNQ,"0,298","0,484",8,"-7,979",1,"0,0626","0,544",0,"0,321","0,619","178,91",191467,3,"22,78023",12,1,3
She Comes Running - 2007 Remaster,Lee Hazlewood,spotify:track:70esU3WzDttjZk0l1uFCEe,"0,393","0,395",4,"-14,285",1,"0,0284","0,725","0,282","0,264","0,498","103,089",133040,4,"28,9181",8,0,3
She Loves You,The Beatles,spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6,"0,377","0,916",4,"-3,199",0,"0,0481","0,26",0,"0,074","0,912","75,533",140920,4,"33,98704",7,1,3
She's A Lady,John Sebastian,spotify:track:3TIg1dio3AHo3XnzwDlSRE,"0,326","0,114",6,"-21,525",0,"0,0368","0,814","6,9E-06","0,106","0,277","70,233",104025,5,"25,52686",5,1,3
Show Business,Lou Rawls,spotify:track:0DmsCdHUEqiLhl9oSopVRP,"0,713","0,725",10,"-7,376",1,"0,038","0,773",0,"0,258","0,871","113,265",155467,4,"35,9541",7,1,3
Si Tuviera Tu Amor,La Sonora Matancera,spotify:track:0zN3hKYeFGdu1MzPjZKUVA,"0,597","0,365",2,"-12,031",0,"0,0794","0,458",0,"0,438","0,782","127,97",159133,4,"53,1298",8,0,3
Si un Dia Vols,Raimon,spotify:track:26bHMsz44Z4YQidC25VHUn,"0,474","0,32",4,"-9,398",0,"0,047","0,935","0,00102","0,105","0,451","181,408",125708,4,"35,86631",5,0,3
S'il Vous Plait Bossa Nova,Michel Legrand,spotify:track:1f9ZXPRfto01cWb4SEwBwX,"0,676","0,211",3,"-17,369",1,"0,0361","0,977","0,834","0,116","0,47","142,782",169107,4,"25,24664",10,0,3
Sin Fortuna,Gerardo Reyes,spotify:track:4JBHcA19SAq5EzNgZZOy9O,"0,474","0,343",10,"-11,856",1,"0,0375","0,684",0,"0,59","0,891","134,697",176520,5,"28,56909",10,0,3
Since You Showed Me How To Be Happy,Jackie Wilson,spotify:track:6hUZ87LxlH37pJ6ThZGka4,"0,546","0,734",1,"-8,461",1,"0,096","0,537",0,"0,569","0,872","91,722",170081,4,"34,93701",9,1,3
Sit Down. I Think I Love You,The Mojo Men,spotify:track:300qXG6Be7OeOIVCFuk2rR,"0,573","0,749",9,"-7,115",1,"0,0323","0,66","2,77E-06","0,238","0,796","110,075",142333,4,"59,06009",6,1,3
Sixteen Reasons,Connie Stevens,spotify:track:0oI0ekrSQ3aHiHcMi1B2gK,"0,339","0,406",10,"-8,955",1,"0,0319","0,865","1,1E-05","0,11","0,619","109,783",118133,3,"50,08517",8,1,3
Sleeping In A Jar,Frank Zappa,spotify:track:2llNGn70gQLrVgdrWsQ4un,"0,323","0,695",9,"-11,953",0,"0,0647","0,0501","0,219","0,204","0,633","175,488",50720,4,"11,80967",3,0,3
Sleepy Joe,Herman's Hermits,spotify:track:3mQCVl0yIQJ0QAZAPaEU4D,"0,583","0,547",9,"-7,787",1,"0,0263","0,29",0,"0,399","0,827","102,946",194000,4,"46,29219",10,1,3
Snap Your Fingers,Barbara Lewis,spotify:track:486DaeZjbBVsY6VWueOCkH,"0,711","0,167",0,"-17,839",1,"0,079","0,789","8,54E-05","0,0983","0,599","102,507",187947,4,"17,77381",9,1,3
So Boot If At All,Soft Machine,spotify:track:3S6dWNzTTOcpYbYKq6ivlx,"0,427","0,635",7,"-15,031",1,"0,0758","0,218","0,887","0,393","0,433","130,949",443987,4,"42,88261",20,0,3
Só Danço Samba,Carmelia Alves,spotify:track:7wL6Lsy335eY9jzckLPm8d,"0,625","0,52",0,"-7,911",1,"0,0427","0,741",0,"0,164","0,759","91,202",117853,4,"61,10828",5,0,3
So What,Bill Black's Combo,spotify:track:0L36sfZ3rOf3BwReJQZBRr,"0,804","0,364",10,"-10,681",1,"0,062","0,625","0,899","0,166","0,556","135,008",141013,4,"50,83782",6,1,3
Sobre Las Olas,Vicente Fernández,spotify:track:22tiIfxAVT1RvJL1ItjMWS,"0,487","0,385",10,"-8,592",1,"0,0372","0,746",0,"0,114","0,413","48,409",208347,4,"86,34336",5,0,3
Solitary Man,Neil Diamond,spotify:track:1DB3WlSUvmcMUzjAr1J8TS,"0,544","0,455",7,"-12,991",1,"0,0295","0,231",0,"0,34","0,82","78,793",153893,4,"34,74962",8,1,3
Sollavo Sugamana,P. Susheela,spotify:track:54Ex6BbktgIliXs3wbrZnB,"0,432","0,403",2,"-14,835",0,"0,038","0,96","0,74","0,176","0,711","104,435",201133,4,"35,91588",12,0,3
Som - En Directe,Raimon,spotify:track:7i5gnpdbLew97F89N6MgXQ,"0,516","0,188",9,"-18,202",0,"0,0774","0,982","7,88E-06","0,708","0,521","97,354",141388,4,"73,81307",5,0,3
Sombras de la China,Joan Manuel Serrat,spotify:track:1Kwfgrp2UWAchsjU0EB9gI,"0,545","0,312",4,"-11,728",0,"0,0366","0,912",0,"0,166","0,163","118,471",298867,4,"38,07293",15,0,3
Some Things You Never Get Used To,Diana Ross & The Supremes,spotify:track:3C9Vv8OkqQwJ0CqB24d7Ty,"0,668","0,835",0,"-0,507",0,"0,0341","0,0941","1,17E-06","0,116","0,821","125,228",145293,4,"20,93334",9,1,3
Somebody To Love,Jefferson Airplane,spotify:track:4uGIJG1jYFonGc4LGp5uQL,"0,504","0,578",4,"-9,302",1,"0,031","0,408",0,"0,321","0,654","132,411",174840,4,"27,82932",9,1,3
Somewhere,Len Barry,spotify:track:5nRaqQ7rhWwZR7lk75qqLa,"0,635","0,701",6,"-11,236",1,"0,0571","0,268","1,11E-05","0,0354","0,559","124,08",153360,4,"59,86763",8,1,3
Song of the Crib,Traditional,spotify:track:2GT4j0OZFnye66XLLtQxbj,"0,342","0,171",3,"-16,481",1,"0,0421","0,988",0,"0,102","0,285","79,671",221453,4,"40,65516",10,0,3
Sorry Heer - Remastered,Rikkert Zuiderveld,spotify:track:6FyioDjv0sqedZwzk8vNff,"0,362","0,443",0,"-7,525",0,"0,0553","0,858","6,32E-05","0,32","0,488","62,338",143040,4,"18,87253",9,0,3
Sorry Suzanne,The Hollies,spotify:track:5mLqHfJcDSfJo31eWVFyjF,"0,635","0,524",0,"-11,778",1,"0,0304","0,0515",0,"0,17","0,914","123,917",180307,4,"51,58199",10,1,3
Sota la Vostra Protecció,Traditional,spotify:track:3vPX7FdICuHlKL05rY8TQC,"0,242","0,144",5,"-20,39",1,"0,0385","0,982","2,7E-05","0,115","0,19","88,813",136757,1,"38,76969",7,0,3
Soul Serenade,Willie Mitchell,spotify:track:315NtKOZZ30iThBRGS13Al,"0,746","0,255",10,"-15,91",1,"0,0314","0,555","0,896","0,077","0,572","106,065",141800,4,"45,47365",8,1,3
Space - Live At The Jazz Workshop. Boston/1967,Gábor Szabó,spotify:track:6RtdWIfrkKncMM9McK3OT6,"0,399","0,641",4,"-13,212",0,"0,0432","0,667","0,507","0,928","0,161","108,661",399640,4,"48,78412",9,0,3
Spanish Flea,Herb Alpert & The Tijuana Brass,spotify:track:0fmNiN85g1XF1NemAGY7G2,"0,832","0,53",8,"-11,55",1,"0,0788","0,404","0,956","0,0669","0,867","81,673",126893,4,"35,15872",8,1,3
Spanish Harlem,Ben E. King,spotify:track:3UCmuRdeTriWgOZMEJsfqZ,"0,608","0,594",2,"-11,86",1,"0,0435","0,32","4,75E-05","0,129","0,789","125,166",174293,4,"46,93614",10,1,3
Spinning Wheel,"Blood, Sweat & Tears",spotify:track:0spSRHFS4zF4Imvz9sJcfL,"0,695","0,503",7,"-9,313",1,"0,0605","0,315","2,47E-05","0,261","0,542","96,818",247267,4,"49,47647",10,1,3
Sprit's Song,Louise Bogan,spotify:track:5niP0TcDFL5s2npNh2sMje,"0,66","0,0551",3,"-21,671",1,"0,689","0,674",0,"0,308","0,56","86,982",52982,3,"13,31312",3,0,3
Stand By Your Man,Tammy Wynette,spotify:track:6xatfNMI8NkY5XxRHAeiS4,"0,517","0,246",9,"-11,992",1,"0,0308","0,788","0,00105","0,133","0,525","105,24",159760,4,"37,42708",9,1,3
Steel Rail Blues,Gordon Lightfoot,spotify:track:78JZdV25TgDZLh1FRpnnX1,"0,616","0,323",1,"-12,569",1,"0,0335","0,894","0,00209","0,115","0,67","87,861",173307,4,"21,57075",12,0,3
Stoney End,Laura Nyro,spotify:track:0Wy0oCdhHxm2wxTDWUfOic,"0,486","0,586",0,"-8,007",1,"0,0397","0,722",0,"0,0855","0,684","117,33",163560,4,"32,32515",9,0,3
Strange I Know,The Marvelettes,spotify:track:4DsbXVlHJfvvHAhg2WfPO9,"0,632","0,758",0,"-3,414",1,"0,0257","0,551","0,0446","0,173","0,948","109,427",140987,4,"26,75254",8,1,3
Stronger,The Hippy Boys,spotify:track:7EjtnpXk7bgooEAXXGAfNO,"0,808","0,705",11,"-8,57",0,"0,0714","0,134","0,95","0,0493","0,968","140,17",165173,4,"33,59257",8,0,3
Subterranean Homesick Blues,Bob Dylan,spotify:track:6k9DUKMJpWvu6eFG3O64Lg,"0,576","0,727",4,"-9,973",0,"0,05","0,702",0,"0,324","0,751","173,854",141293,4,"39,4218",6,1,3
Sue's Gotta Be Mine,Del Shannon,spotify:track:4Y58VuD8vlQQrD6dap0wO4,"0,683","0,635",3,"-6,488",1,"0,0356","0,364",0,"0,122","0,835","132,145",121667,4,"41,84264",6,1,3
Summertime. Summertime,The Jamies,spotify:track:3tafcDpA8uGHDLzRd4ZKQY,"0,656","0,563",5,"-6,844",1,"0,0652","0,625",0,"0,0521","0,966","204,346",118413,4,"19,88117",8,1,3
Sunday For Tea,Peter And Gordon,spotify:track:0rGpTr0VnfnWBEgJGE0Ahq,"0,589","0,426",5,"-8,021",1,"0,0335","0,717",0,"0,0586","0,562","61,698",142320,4,"65,47811",7,1,3
Sur le chemin du retour,Charles Aznavour,spotify:track:6DzvXKt42A4vkzK5iTylbf,"0,566","0,511",0,"-8,13",0,"0,0353","0,773",0,"0,299","0,747","127,417",143573,4,"47,77083",7,0,3
Sweet Darlin',Martha Reeves & The Vandellas,spotify:track:0MffRzAW3tcVsK0aC3ethW,"0,7","0,752",10,"-4,56",0,"0,0689","0,327","0,00604","0,133","0,46","112,535",182813,4,"53,02164",10,1,3
Sweet Dreams (Of You),Patsy Cline,spotify:track:0gnQsZ607gfNhIUqCNFC1G,"0,321","0,0227",8,"-22,698",1,"0,0349","0,953",0,"0,313","0,312","83,319",155733,4,"23,66008",8,1,3
Sweet Soul Music,Arthur Conley,spotify:track:0pvA063uNyGQFp7DNtmk0P,"0,59","0,659",5,"-9,669",1,"0,0697","0,104","6,56E-06","0,356","0,965","80,201",141067,4,"85,75775",4,1,3
Sweetest One,The Metros,spotify:track:3qf40dVHsTi3XWmThoCMom,"0,418","0,436",11,"-13,066",1,"0,0339","0,451",0,"0,081","0,877","91,374",136307,3,"66,65002",6,1,3
Swingin' Gently,Earl Grant,spotify:track:6ZsJqksJCvEvKlzlCpIVE3,"0,647","0,529",8,"-10,92",1,"0,0292","0,714","0,649","0,0806","0,903","102,213",162533,4,"47,85716",8,1,3
Symphony in C Major: II - Adagio,National Philharmonic Orchestra,spotify:track:2hfgyHZY49smWuqWj1JDDM,"0,226","0,0565",9,"-23,336",0,"0,0456","0,959","0,857","0,1","0,0391","124,979",542453,3,"38,47505",28,0,3
T'ain't Nothin' To Me,The Coasters,spotify:track:0XeIWtggM0COgXRRdXSpfR,"0,431","0,374",9,"-11,045",1,"0,119","0,526","1,01E-05","0,94","0,287","134,071",278613,3,"24,20992",15,1,3
Talk Talk,The Music Machine,spotify:track:3J9VPVRnoqyF0keO1nReTz,"0,684","0,864",1,"-6,838",1,"0,0461","0,0384","0,000233","0,107","0,841","107,028",118133,4,"20,68042",7,1,3
Talk To Me,Sunny & The Sunglows,spotify:track:43Tf5c7fcBIvuuCSBODKkA,"0,431","0,5",7,"-7,053",1,"0,0318","0,802","9,87E-06","0,34","0,581","123,375",165053,3,"49,43828",8,1,3
Talking About My Baby,The Impressions,spotify:track:6uqPpCZXAT00AQPZgaI6hp,"0,62","0,536",6,"-6,966",1,"0,0746","0,573",0,"0,0785","0,694","130,556",154133,4,"44,586",6,1,3
Tango per un pianista virtuoso,Giampiero Boneschi,spotify:track:5POznTd1ExXwVOj18VSQzu,"0,579","0,398",0,"-13,318",1,"0,0326","0,965","0,941","0,119","0,882","131,041",94407,4,"32,24624",6,0,3
Tears,Bobby Vinton,spotify:track:3QlrXlXuaBLMYGmlroFRTV,"0,589","0,411",7,"-11,1",0,"0,0277","0,779",0,"0,28","0,499","96,242",132800,3,"68,79302",5,1,3
Tears And Roses,Al Martino,spotify:track:40yJppEKT0Yud2RUsXb9tk,"0,566","0,224",5,"-15,366",1,"0,0342","0,833",0,"0,292","0,5","115,2",139600,3,"50,60841",7,1,3
Tell Him,The Exciters,spotify:track:7rGOWzo4evAQQ2FzrSKp0B,"0,708","0,616",5,"-10,827",1,"0,198","0,445",0,"0,299","0,908","177,061",156160,4,"33,57208",8,1,3
Tell Me That You Love Me,Fats Domino,spotify:track:5qliF3aPblospVoSMI1o1U,"0,455","0,815",10,"-9,296",1,"0,0461","0,244",0,"0,0582","0,971","97,872",123600,4,"38,10924",5,1,3
Tell Me Why,The Belmonts,spotify:track:7mogqg1O2pjRnQ85E5phHt,"0,341","0,572",5,"-8,604",1,"0,0359","0,762","2,38E-05","0,417","0,761","80,339",164141,4,"22,92244",9,1,3
Testify (I Wonna),Johnnie Taylor,spotify:track:5Q454jmmx2SDNu2xWcM9pJ,"0,715","0,542",10,"-11,467",1,"0,033","0,609","1,74E-06","0,21","0,865","114,864",243293,4,"35,01789",11,1,3
Thamizh Engal Uyiranathu,P. Susheela,spotify:track:0kbPUGzB6rZ7xLLmwD4xwk,"0,475","0,474",3,"-13,897",1,"0,273","0,488","0,00501","0,0756","0,965","90,467",277013,4,"34,274",11,0,3
Thank You Baby,The Shirelles,spotify:track:3AQzEgGJ0VfJDedxatbgi7,"0,706","0,151",6,"-19,914",1,"0,0413","0,987","0,628","0,102","0,602","102,429",156027,4,"63,64855",6,1,3
That Girl Belongs To Yesterday,Gene Pitney,spotify:track:6NssDwHnosForAnJZyM6p3,"0,529","0,484",2,"-13,635",1,"0,0411","0,392","0,00646","0,349","0,72","122,156",170400,4,"30,57694",9,1,3
That Old Black Magic,Bobby Rydell,spotify:track:7K5CKprjeXQTbe1tw4eAOh,"0,475","0,831",8,"-6,502",1,"0,318","0,59",0,"0,386","0,731","177,452",144707,4,"48,69441",7,1,3
That's My Pa,Sheb Wooley,spotify:track:4tkxuXxeKBeR428wU4XfB7,"0,651","0,651",7,"-10,775",1,"0,0387","0,0927","0,0826","0,402","0,761","116,156",157600,4,"34,53469",9,1,3
That's The Tune,The Vogues,spotify:track:0YGCSXIPs8VTUZmk8nDpdu,"0,588","0,795",9,"-6,297",1,"0,0339","0,797","0,00012","0,187","0,966","139,057",176379,4,"26,95642",8,1,3
The Bat,John Zacherle,spotify:track:4ZZpdMIyRkzPRn8E8o7FjG,"0,439","0,699",5,"-9,627",1,"0,072","0,256","0,0216","0,0945","0,797","155,365",150587,3,"29,10789",8,0,3
The Bells Of St. Mary's - Instrumental,John Fahey,spotify:track:5nLN9UF9a0Ma71AQsSyjwy,"0,43","0,299",1,"-14,231",1,"0,043","0,673","0,85","0,135","0,194","80,216",130960,4,"30,64111",7,0,3
The Birds And The Bees,Jewel Akens,spotify:track:6KDgpdqJkOdXhwkRA4ZztM,"0,784","0,532",11,"-8,763",1,"0,0288","0,247","0,000323","0,309","0,962","107,155",129427,4,"16,4403",9,1,3
The Boll Weevil Song,Brook Benton,spotify:track:5gCkto8RSjGPynLo3GjOk0,"0,716","0,34",0,"-17,01",1,"0,0585","0,248","2,89E-06","0,309","0,661","133,337",160000,4,"21,19792",7,1,3
The Cat,Marty Paich,spotify:track:1C98XjJBhyb2DAV6Uk7RA0,"0,595","0,722",5,"-11,593",0,"0,0555","0,142","0,0019","0,109","0,907","90,469",139613,4,"38,70905",6,0,3
The Cave,Jerry Goldsmith,spotify:track:37EPgMdzouRyUPeKwbr3Lu,"0,253","0,04",11,"-25,433",0,"0,0391","0,661","0,302","0,114","0,0379","93,606",80707,3,"14,29188",3,0,3
The Chrome Plated Megaphone Of Destiny,Frank Zappa,spotify:track:3L7hJPqQgWxV5cKwBWOCHM,"0,386","0,748",4,"-17,523",1,"0,482","0,431","0,14","0,11","0,107","96,669",384787,3,"72,31388",10,0,3
The Death Of Aki,John Barry,spotify:track:7yIIx42jeJrzEDWnq4K9fF,"0,148","0,0889",9,"-20,646",0,"0,0342","0,892","0,925","0,109","0,0525","80,05",261293,4,"61,64189",10,0,3
The Drum Thing,John Coltrane Quartet,spotify:track:57QRhtr9t1ZJug8HFygb3g,"0,472","0,454",0,"-16,715",0,"0,05","0,776","0,859","0,111","0,387","114,392",443200,4,"34,65782",17,0,3
The end of a spy - Fine di una spia,Ennio Morricone,spotify:track:52kjRgphviNyFDG5kHZy19,"0,211","0,578",7,"-5,611",1,"0,0465","0,864","0,907","0,11","0,0553","109,781",76933,4,"50,55957",4,0,3
The Face of the Bass,Ornette Coleman,spotify:track:2LyNWKPE6q4MUmQwPWc556,"0,526","0,17",0,"-19,159",1,"0,0918","0,556","0,473","0,0802","0,302","95,812",417840,4,"25,81718",15,0,3
The Father Of Girls,Perry Como,spotify:track:4PUjy9xBqDl5ppbALCj1Hh,"0,157","0,146",5,"-15,674",0,"0,0364","0,891","0,00526","0,156","0,159","79,469",215573,4,"30,38699",9,1,3
The First Noel,Traditional,spotify:track:1XDyjHSfSsdHppRZpkJlzc,"0,238","0,28",3,"-11,502",1,"0,0307","0,943","8,26E-05","0,331","0,275","77,224",189800,3,"26,61457",9,0,3
The Flying Dutchman. Act I: Overture,Staatskapelle Berlin,spotify:track:6yJlzSBG7KbPw2q5q9SN6A,"0,122","0,237",9,"-14,808",0,"0,0352","0,962","0,929","0,16","0,0358","88,83",689560,4,"34,64797",33,0,3
The Great Arrival (Cheganca),Sérgio Mendes,spotify:track:1MjB4vSGKu3pBYpLXFO9MW,"0,599","0,495",2,"-11,356",1,"0,0295","0,414","0,00181","0,0617","0,697","89,328",138693,4,"25,89973",7,0,3
The Greatest Love,Dorsey Burnette,spotify:track:4Cf5RigFToa0AdrNDJIVS1,"0,448","0,57",7,"-13,631",1,"0,0309","0,633","0,0322","0,0692","0,757","93,271",157747,4,"19,40329",7,1,3
The James Bond Theme,Billy Strange,spotify:track:2hLB8P5TOz1lr7IzRCkXyi,"0,514","0,25",5,"-16,405",0,"0,0519","0,945","0,919","0,112","0,567","99,083",159227,3,"21,21126",9,1,3
The Last Waltz,Engelbert Humperdinck,spotify:track:03OArDwBMEgtTDcty84Rcp,"0,406","0,441",2,"-11,318",1,"0,0299","0,718","1,71E-06","0,196","0,42","109,099",184187,3,"32,31999",8,1,3
The Letter,The Box Tops,spotify:track:6RJK553YhstRzyKA4mug09,"0,638","0,428",9,"-12,156",0,"0,0687","0,252",0,"0,132","0,901","139,434",112800,4,"21,22195",6,1,3
The Lion Sleeps Tonight,The Tokens,spotify:track:2F4FNcz68howQWD4zaGJSi,"0,321","0,474",5,"-9,383",1,"0,0348","0,743",0,"0,204","0,804","121,199",162093,4,"33,75838",9,1,3
The Loco-Motion,Little Eva,spotify:track:1hClDWPgajpLIFjLOkFuau,"0,636","0,893",3,"-6,311",1,"0,047","0,674","0,00143","0,176","0,887","129,664",148627,4,"30,92945",8,1,3
The Lone Teen Ranger,Jerry Landis,spotify:track:2bTnyC2hJc8U5mXcCL0Mtf,"0,402","0,789",9,"-6,148",1,"0,124","0,891",0,"0,294","0,949","172,346",139440,4,"32,58046",7,1,3
The Lonely Surfer,Jack Nitzsche,spotify:track:0CxWbbbU0PB7ccm6CgHnrf,"0,301","0,634",5,"-10,432",1,"0,0397","0,33","0,552","0,167","0,403","106,06",155600,4,"50,37056",8,1,3
The Loop,Johnny Lytle,spotify:track:6g5NZg2VXJobSX3TmXq9nQ,"0,784","0,508",0,"-9,541",0,"0,039","0,641","0,508","0,084","0,488","121,314",138493,4,"52,50819",7,1,3
The More I See You,Chris Montez,spotify:track:2FqVUZc8DSxibYFtTiOI26,"0,716","0,412",3,"-12,064",1,"0,0354","0,869",0,"0,0624","0,51","124,251",163920,4,"34,27131",8,1,3
The Other Man's Grass Is Always Greener,Petula Clark,spotify:track:1oqpdSW9YqEvZ4LRkQsXNq,"0,521","0,565",10,"-8,849",0,"0,0306","0,513",0,"0,126","0,472","124,678",172907,4,"34,82689",9,1,3
The Push And Kick,Mark Valentino,spotify:track:5wDaYL73zwDnOLhFAanldg,"0,56","0,753",0,"-9,195",1,"0,0678","0,734","0,000119","0,383","0,947","152,633",144173,4,"30,65092",7,1,3
The Rains Came,Sir Douglas Quintet,spotify:track:4oeOG0zp2WYyL2ZQKD1gbR,"0,573","0,671",7,"-4,964",1,"0,0308","0,495","1,5E-05","0,0487","0,932","132,734",136520,4,"44,17469",7,1,3
The Red Blouse,Antônio Carlos Jobim,spotify:track:4wBdGRxCaWFtqei59k5InB,"0,41","0,446",1,"-17,75",1,"0,0335","0,604","0,94","0,0868","0,856","168,64",309067,4,"39,14272",17,0,3
The Reporter,Alan Hawkshaw,spotify:track:3hfVRhYFb0ZCbJJyyvZ0xV,"0,563","0,73",8,"-10,672",1,"0,0392","0,694","0,877","0,131","0,546","130,763",132267,4,"43,08466",7,0,3
The Ritual / Ancient Battle / 2nd Kroykah,Alexander Courage,spotify:track:2djt2LWN2MOOgOrF4QT9Iv,"0,443","0,181",0,"-17,369",1,"0,0448","0,813","0,516","0,18","0,0738","131,591",368840,5,"22,16087",16,0,3
The Sound of Music,Charmian Carr,spotify:track:1eQkeRWuEFcdf5Bb0P3Tsz,"0,192","0,115",5,"-18,222",1,"0,0389","0,948",0,"0,135","0,15","176,717",130573,3,"47,58411",6,0,3
The Sound Of Music - 2007 Remastered Version,The Bonzo Dog Band,spotify:track:2bDgfZMJJySYMpLAXeTDZh,"0,389","0,274",10,"-14,202",1,"0,0608","0,935","0,000167","0,11","0,227","94,157",85187,3,"12,69817",3,0,3
The Tracks Of My Tears,Johnny Rivers,spotify:track:5mF5vKAxLU0LHCQQ8eP4Wv,"0,432","0,431",2,"-12,037",1,"0,0284","0,653",0,"0,293","0,673","100,904",175600,4,"30,89697",10,1,3
The trio - Il triello,Ennio Morricone,spotify:track:45pvbsb7O8aWz0KwMxfxE4,"0,194","0,633",2,"-3,078",0,"0,0338","0,542","0,766","0,194","0,148","96,504",434387,4,"52,24879",20,0,3
The Unknown Soldier,The Doors,spotify:track:78JYtz4yOPqAEgZZc3SBLT,"0,461","0,367",2,"-13,85",1,"0,104","0,291","0,0216","0,366","0,671","115,717",201107,4,"59,09968",7,1,3
The Weed (Man Pyabba),Count Lasher,spotify:track:6vFcUp67PGMjZdSKvney6Y,"0,685","0,521",0,"-7,733",1,"0,0696","0,98","0,000195","0,119","0,887","88,72",179773,4,"52,70737",9,0,3
The Work Song,Herb Alpert & The Tijuana Brass,spotify:track:5Qu0u1UwuSWPbMGbIj5hWV,"0,72","0,54",5,"-11,483",0,"0,0526","0,765","0,961","0,111","0,755","154,57",130547,4,"26,46913",6,1,3
The World We Knew (Over And Over),Frank Sinatra,spotify:track:62KZRwymXq9Rgm8Cm5UCfx,"0,337","0,419",10,"-12,212",0,"0,0297","0,755","3,43E-05","0,156","0,492","92,815",167053,3,"41,45864",7,1,3
The Young Person's Guide to the Orchestra. Op. 34 (Variations and Fugue on a Theme of Purcell): Theme A. Allegro maestoso e largamente,Benjamin Britten,spotify:track:4Ry4jlZF6yt9b8HMpMFPls,"0,559","0,121",2,"-19,291",0,"0,443","0,888",0,"0,651","0,443","82,343",60067,4,"32,68329",3,0,3
Thème Cheval,François de Roubaix,spotify:track:3JSwu4WuAD05yPIg4EPetD,"0,619","0,241",9,"-16,459",0,"0,03","0,827","0,915","0,105","0,403","108,126",117320,4,"57,89346",6,0,3
Thème de l'inquiétude,André Hossein,spotify:track:66aFnUu6viakk1q7Awqs4L,"0,13","0,65",9,"-5,606",0,"0,0342","0,684","0,894","0,294","0,338","95,963",153267,4,"54,76779",6,0,3
There Goes My Everything,Engelbert Humperdinck,spotify:track:5bfL1VNWxv4SpGJcK3R4q2,"0,407","0,312",10,"-12,634",1,"0,026","0,822","2,47E-06","0,0896","0,421","90,217",172867,3,"20,76936",9,1,3
There Never Was A Time,Jeannie C. Riley,spotify:track:7AwzJlAp86uW1MfjVxxMf8,"0,581","0,345",0,"-9,795",0,"0,0754","0,7",0,"0,406","0,922","176,107",159629,4,"29,00217",10,1,3
There Will Never Be Another You,Bud Powell,spotify:track:3s5WerS0heEMyikkSgwUqJ,"0,579","0,332",5,"-16,673",0,"0,035","0,904","0,898","0,243","0,774","81,795",257093,4,"34,84242",9,0,3
There'll Come A Time,Betty Everett,spotify:track:1F9EDKGRTOTZwQ3xje2n55,"0,66","0,743",8,"-6,881",1,"0,0325","0,302","0,0205","0,134","0,96","122,668",155867,4,"33,07734",8,1,3
There's No Living Without Your Loving,Peter And Gordon,spotify:track:56aCFmwTdm1me0suarfiWn,"0,402","0,675",10,"-8,872",1,"0,0438","0,596",0,"0,248","0,672","104,505",181640,4,"27,59591",9,1,3
There's No Other (Like My Baby),The Crystals,spotify:track:6tGldcIJJwByOYCjJglMAs,"0,396","0,365",2,"-7,985",1,"0,0271","0,443",0,"0,487","0,442","91,099",149722,3,"54,42046",5,1,3
There's Something On Your Mind (Part 2),Bobby Marchan,spotify:track:2qMLLAya8vpzalveV5L4J1,"0,649","0,208",5,"-19,217",1,"0,532","0,825",0,"0,0823","0,483","103,691",123373,5,"38,8458",6,1,3
These Are Not My People,Johnny Rivers,spotify:track:0T54e5hevBelKdm79XqVuJ,"0,542","0,637",0,"-11,418",1,"0,0297","0,552","1,52E-06","0,17","0,965","148,72",200027,4,"26,96936",10,1,3
