dataset_of_00s_track,dataset_of_00s_artist,dataset_of_00s_uri,dataset_of_00s_danceability,dataset_of_00s_energy,dataset_of_00s_key,dataset_of_00s_loudness,dataset_of_00s_mode,dataset_of_00s_speechiness,dataset_of_00s_acousticness,dataset_of_00s_instrumentalness,dataset_of_00s_liveness,dataset_of_00s_valence,dataset_of_00s_tempo,dataset_of_00s_duration_ms,dataset_of_00s_time_signature,dataset_of_00s_chorus_hit,dataset_of_00s_sections,dataset_of_00s_target,dataset_of_00s_id_ano
I Do!!,Toya,spotify:track:0NdEFLohwfZpyncrBCq1ZY,"0,781","0,583",6,"-7,83",0,"0,0628","0,0859","0,00216","0,058","0,91","156,264",213493,4,"24,8497",11,1,1
I Found The F,Broadcast,spotify:track:3fSps53A2agi4sDU84AEmQ,"0,599","0,729",9,"-6,182",0,"0,0262","0,00206","0,0205","0,337","0,215","98,078",141840,4,"36,58817",8,0,1
I Get Money,50 Cent,spotify:track:1FKFCvi0i46qEJLZSEBH8p,"0,525","0,933",9,"-4,673",1,"0,356","0,159","0,000241","0,311","0,457","122,631",223720,5,"25,31908",9,1,1
I Got A Feelin',Billy Currington,spotify:track:1tF370eYXUcWwkIvaq3IGz,"0,63","0,764",2,"-4,353",1,"0,0275","0,363",0,"0,125","0,631","112,098",193760,4,"22,62384",10,1,1
I Learned From The Best,Whitney Houston,spotify:track:3wACjmQo7ZkRNMLfZXndFB,"0,609","0,563",5,"-6,284",0,"0,0328","0,0109","7,76E-06","0,156","0,306","148,949",259533,4,"41,68325",14,1,1
I Look To You,Whitney Houston,spotify:track:1rAESNsSXvXpJh9hCjgHVX,"0,55","0,373",4,"-6,31",1,"0,0286","0,717",0,"0,096","0,101","101,84",265613,4,"73,7704",11,1,1
I Love Rock,Oneida,spotify:track:7now6xoy3GNgJHvwSxPqbu,"0,131","0,949",9,"-6,243",1,"0,12","0,000824","0,476","0,142","0,148","187,127",230240,3,"51,11584",9,0,1
I Love You,Dru Hill,spotify:track:6gTQ91lrQ2QIZ7IwPv4Go8,"0,369","0,677",6,"-7,562",0,"0,0652","0,338",0,"0,418","0,567","124,086",313587,4,"33,57129",13,1,1
I Love You,Faith Evans,spotify:track:6gsmFgUiSTuinJlScwFODv,"0,489","0,757",11,"-4,062",0,"0,0926","0,00981",0,"0,234","0,567","168,004",267160,4,"29,03989",13,1,1
I Miss You,Blink-182,spotify:track:1oTo3ijRbaDAtrjJrGAPSw,"0,664","0,781",11,"-6,547",1,"0,0339","0,00103","5,33E-06","0,0867","0,593",110,227240,4,"30,64844",10,1,1
I Need To Know,Marc Anthony,spotify:track:7ffwRz8lZyDOE4Vj58Lo72,"0,813","0,949",3,"-2,563",0,"0,0336","0,486","9,75E-06","0,112","0,792","115,061",227707,4,"31,46063",10,1,1
I Remember,Keyshia Cole,spotify:track:1dObJGQUgJ7tWxJ0byON6W,"0,422","0,736",5,"-4,426",0,"0,049","0,203",0,"0,102","0,303","129,278",260093,4,"29,05424",12,1,1
I Saw God Today,George Strait,spotify:track:7maV3I3KQNYpsOWYTOhGqn,"0,588","0,587",3,"-6,89",1,"0,0302","0,599",0,"0,162","0,381","147,897",203200,4,"55,44742",8,1,1
I Should Have Cheated,Keyshia Cole,spotify:track:5tFDgH6do20IXdSoNBAmXK,"0,436","0,533",2,"-4,266",0,"0,0472","0,265",0,"0,332","0,366","130,768",327693,4,"219,63624",9,1,1
I Think I'm In Love With You,Jessica Simpson,spotify:track:34PsixEmIceg39NpaYxBsH,"0,715","0,815",9,"-5,867",1,"0,0576","0,0689",0,"0,233","0,804","106,001",197693,4,"23,49583",8,1,1
I Touch Myself,Jan Wayne,spotify:track:5GrqtGJhoa6EqvCUs5fVYf,"0,636","0,993",5,"-5,203",0,"0,0508","0,00878","0,268","0,26","0,478","141,97",223947,4,"56,28675",11,0,1
I Wanna Be With You,Mandy Moore,spotify:track:4du0TY3NTgvQGlelrBHfDL,"0,515","0,908",8,"-4,632",1,"0,0368","0,0158","1,88E-05","0,412","0,637","150,031",252600,4,"36,74395",13,1,1
I Wanna Be Your Dog,Sky Saxon,spotify:track:1jEOVktr2HSpay9i6pqWBG,"0,598","0,782",4,"-6,018",1,"0,0305","0,407","6,55E-05","0,558","0,298","118,938",205053,4,"21,29442",10,0,1
I Wanna Do It All,Terri Clark,spotify:track:56sAXFMfTagQGl5KOxvdxt,"0,626","0,886",4,"-4,787",1,"0,034","0,0668",0,"0,118","0,782","132,905",173333,4,"30,81479",10,1,1
I Want to Know Your Plans,Say Anything,spotify:track:3pjnCLIHbRczUjenWOEo56,"0,647","0,324",7,"-9,679",1,"0,0377","0,354",0,"0,115","0,344","124,213",314286,3,"32,66343",16,0,1
I Want You,Janet Jackson,spotify:track:5xDDEqO786YBj3tJDSR2Ms,"0,643","0,843",3,"-5,533",1,"0,0384","0,172","0,0247","0,122","0,666","105,744",252800,3,"50,25079",9,1,1
I Will Possess Your Heart,Death Cab For Cutie,spotify:track:77vYwoC7e3pVoPq8BA9CuL,"0,605","0,619",9,"-8,971",0,"0,0261","0,423","0,313","0,0732","0,578","133,074",505773,4,"35,74844",15,1,1
I Will Return,The Black Dahlia Murder,spotify:track:5sFfSPYg2oypNTLW3qfWL6,"0,441","0,98",3,"-5,258",1,"0,114","0,000163","0,0371","0,262","0,0964","107,965",334800,4,"41,62795",11,0,1
I Will...But,SHeDAISY,spotify:track:0oP29136UYddJ9DnGpKKQg,"0,675","0,837",2,"-5,105",1,"0,0354","0,103",0,"0,123","0,888","112,53",219973,4,"48,86585",9,1,1
I Write Sins Not Tragedies,Panic! At The Disco,spotify:track:4bPQs0PHn4xbipzdPfn6du,"0,567","0,795",9,"-4,985",0,"0,134","0,0938",0,"0,114","0,635","170,06",187613,4,"34,73216",9,1,1
Icky Thump,The White Stripes,spotify:track:09QZAEmdbq28OaNyqTOEvY,"0,424","0,632",9,"-7,243",1,"0,0922","0,021","0,0117","0,0545","0,356","97,694",254533,4,"42,52066",12,1,1
I'd Do Anything,Simple Plan,spotify:track:4uVjbl6daCwjhDur7qLddu,"0,395","0,917",8,"-6,86",1,"0,133","0,00143",0,"0,261","0,563","169,088",197640,4,"30,63383",6,1,1
I'd Rather Be With You,Joshua Radin,spotify:track:0FdQ98kOrGCnheoeZWayZm,"0,574","0,481",1,"-12,306",1,"0,0353","0,0717","0,0003","0,113","0,228","81,582",169213,4,"35,67454",6,1,1
If - Original Mix,Phaeleh,spotify:track:2ltpigohYJYHBQgy34u2LF,"0,712","0,496",10,"-13,591",0,"0,0602","0,0338","0,801","0,108","0,15","137,002",312000,4,"28,90139",10,0,1
If I Am,Nine Days,spotify:track:0yA6uXukVZbi29GcmtK6i5,"0,223","0,902",11,"-5,955",1,"0,0579","0,00587","1,63E-06","0,34","0,539","98,038",258113,4,"71,1147",7,1,1
If I Had Eyes,Jack Johnson,spotify:track:3FnkZFv7kbxwlgaLgbqeDc,"0,794","0,569",2,"-8,057",1,"0,0371","0,663","0,00343","0,0898","0,706","92,915",238813,4,"33,51435",12,1,1
If I Never See Your Face Again,Maroon 5 Featuring Rihanna,spotify:track:4xSjIgsYgd36OAK4QZ55Pr,"0,745","0,867",1,"-2,446",1,"0,0374","0,017",0,"0,281","0,936","106,006",201000,4,"20,84027",13,1,1
If Nobody Believed In You,Joe Nichols,spotify:track:28NvPQZ8XVVlV2eGmUw2Za,"0,679","0,316",6,"-11,327",1,"0,031","0,625","4,85E-05","0,109","0,273","127,968",235067,4,"42,55397",9,1,1
If Today Was Your Last Day,Nickelback,spotify:track:4QJLKU75Rg4558f4LbDBRi,"0,485","0,911",3,"-5,749",1,"0,0355","8,67E-05",0,"0,092","0,568","89,956",249067,4,"38,5206",7,1,1
If You Ever Stop Loving Me,Montgomery Gentry,spotify:track:7zywdG4ysfC5XNBzjQAo2o,"0,443","0,885",7,"-6,172",1,"0,0414","0,123","3,09E-05","0,28","0,536","185,034",202760,4,"44,8832",9,1,1
Il trattamento,Cor Veleno,spotify:track:5qUWO7mmcF83PMftjF3P09,"0,803","0,821",1,"-4,342",0,"0,252","0,0449",0,"0,115","0,763","100,031",229973,4,"49,96968",7,0,1
I'll Be Waiting,Lenny Kravitz,spotify:track:2HPVtKMWRlP1r9ODenvePM,"0,677","0,452",10,"-6,468",1,"0,0332","0,0736","0,0065","0,0969","0,595","72,78",259187,4,"39,45712",10,1,1
I'll Forgive You For Throwing That Rock. Cos That Dance Was Kinda Funny,TTNG,spotify:track:03R6JBjwjmzjYXzsbJdulv,"0,385","0,388",10,"-11,672",1,"0,0294","0,387","0,00503","0,0983","0,324","130,867",183200,3,"41,99688",10,0,1
I'm A King,P$C Featuring T.I. & Lil Scrappy,spotify:track:5h21AlYy4mgHfQp9jUAUGi,"0,73","0,483",0,"-8,959",1,"0,327","0,0428",0,"0,103","0,535","168,049",212800,4,"24,33991",10,1,1
I'm a Metal Head (Reprise),Apokalyptic Raids,spotify:track:01WpWVOHUCe7yICDPHwesF,"0,266","0,949",8,"-8,649",1,"0,0531","0,000103","0,121","0,0739","0,232","160,623",65000,4,"32,90386",4,0,1
I'm Alive,Kenny Chesney With Dave Matthews,spotify:track:12Nri9FR6o4Gpmrll3O2rW,"0,564","0,244",3,"-11,149",1,"0,0329","0,758","0,000607","0,106","0,346","78,076",197627,4,"33,73216",11,1,1
I'm Gonna Be Alright,Jennifer Lopez Featuring Nas,spotify:track:2UbFyKS0gTj9NcGLO4NpyZ,"0,843","0,612",10,"-4,71",0,"0,157","0,0573","0,000305","0,154","0,791","93,975",200200,4,"60,25908",8,1,1
I'm Like A Bird,Nelly Furtado,spotify:track:2tP7ZekzXfduShx8C6cbll,"0,622","0,608",10,"-5,085",1,"0,036","0,138","5,38E-06","0,273","0,607","89,661",243160,4,"44,45434",8,1,1
I'm Throwed,Paul Wall Featuring Jermaine Dupri,spotify:track:3n5rIcC04MiNx4T2GOS06g,"0,739","0,777",4,"-5,7",0,"0,239","0,0135",0,"0,134","0,756","82,01",231307,4,"28,28997",11,1,1
Immortal Sorcery,Absu,spotify:track:1f7KqnlGCxVzRqHrA4FPuG,"0,177","0,988",6,"-5,142",1,"0,0996","0,000212","0,914","0,206","0,0312","146,67",191000,4,"36,27824",10,0,1
Improvisation 10,Joe Mcphee,spotify:track:2Rafn6JsLdVC9AFwhVXVie,"0,393","0,0523",9,"-22,591",0,"0,0452","0,967","0,255","0,0768","0,0853","140,557",439240,3,"63,46445",21,0,1
Improvisation 5,Joe Mcphee,spotify:track:5H1K7aT6Ox3rDBygoqVpNo,"0,536","0,081",8,"-20,968",1,"0,0877","0,958","0,922","0,113","0,477","138,498",186973,1,"27,01863",8,0,1
In A Red Dress And Alone,Evans Blue,spotify:track:4Mt82f1x76cieBiHaCLQxi,"0,347","0,882",0,"-4,444",1,"0,0799","0,000163","0,142","0,296","0,455","178,321",189533,4,"25,29914",8,0,1
In Noctem,Nicholas Hooper,spotify:track:2FnHMItLWhhPIxXeRC1lCe,"0,283","0,0575",0,"-29,881",0,"0,0442","0,982","0,952","0,115","0,0362","63,853",120773,3,"19,33937",5,0,1
In The Ayer,Flo Rida Featuring will.i.am,spotify:track:6RpiAj9Ofv0Uqp6n2OuRoh,"0,83","0,746",5,"-6,286",0,"0,0579","0,00456",0,"0,26","0,646","125,992",220507,4,"28,11012",11,1,1
In the Dreamlife You Need a Rubber Soul,The Clean,spotify:track:5HKa6wcKiCxpBDSt3sY0mk,"0,56","0,808",10,"-6,725",1,"0,0306","0,2","0,308","0,416","0,691","128,051",205827,4,"30,93391",11,0,1
in vain,Georg Friedrich Haas,spotify:track:6vSXnHFYBwhkriLVx4Dhn4,"0,157","0,0941",0,"-21,943",1,"0,0394","0,905","0,75","0,332","0,0246","133,114",3791480,4,"37,33634",159,0,1
Increíble,Moderatto,spotify:track:1FHdOrt5shheU57hb4NZM5,"0,472","0,83",2,"-5,047",1,"0,0366","0,144","1,86E-05","0,0817","0,523","132,04",267585,4,"29,9886",13,0,1
Infinity,The xx,spotify:track:17eEVo7K960G9wGKNS6rag,"0,626","0,267",9,"-13,962",1,"0,0301","0,812","0,882","0,111","0,142","109,191",313387,4,"34,09603",15,0,1
Insatiable,Darren Hayes,spotify:track:4Q8yCpsxxJF0tRsjzu6Ytw,"0,67","0,847",0,"-5,449",0,"0,0545","0,0974",0,"0,0842","0,852","143,872",310227,4,"57,89096",11,1,1
Inside Your Heaven,Carrie Underwood,spotify:track:25ry9EyyRsp1dDctlAclin,"0,38","0,596",7,"-3,469",1,"0,0315","0,123","1,46E-06","0,132","0,16","134,443",243267,4,"92,71175",7,1,1
Interzone. Pt. 1: Part I: Why don't you have a sode pop,Enno Poppe,spotify:track:1krOnVXLfg0PJvipYsQ0iB,"0,336","0,545",1,"-16,639",1,"0,0981","0,789",0,"0,43","0,265","86,013",31787,4,0,2,0,1
Into You,Fabolous Featuring Tamia Or Ashanti,spotify:track:0JC3ynTNoZaWjZHXzeapYy,"0,677","0,531",7,"-7,683",0,"0,0327","0,219",0,"0,173","0,57","91,104",294093,4,"24,94535",16,1,1
Intro,The American Dollar,spotify:track:21l6t1x0FcF9CzZMvRcIhx,"0,117","0,0495",2,"-28,552",0,"0,0341","0,956","0,864","0,0985","0,122","69,638",172750,4,"17,52383",12,0,1
It Was,Chely Wright,spotify:track:1fC89py9z6DXa2mWvsGaJZ,"0,53","0,563",3,"-10,407",1,"0,0348","0,217","2,14E-05","0,113","0,64","170,292",231093,4,"31,16745",11,1,1
It's So Hard,Big Punisher Featuring Donell Jones,spotify:track:5NQdweL8O7nGdM7e4IS1lf,"0,9","0,593",10,"-6,629",0,"0,333","0,0554",0,"0,0304","0,633","92,946",172933,4,"21,78144",9,1,1
Jaan Meri Ja Rahi Sanam,Anuradha Paudwal,spotify:track:58t0hestQdlxOHdz85AUyI,"0,627","0,466",7,"-11,2",1,"0,0294","0,705","4,66E-06","0,182","0,74","109,944",344413,1,"25,7077",15,0,1
J'adore Hardcore,Scooter,spotify:track:27DkDhMTVYlZhwQVitCTAk,"0,516","0,906",7,"-5,515",1,"0,051","0,0153","0,0173","0,705","0,327","150,003",260694,4,"18,88981",15,0,1
January 1979,mewithoutYou,spotify:track:0BMzC3hYff1zj2MsllexiU,"0,453","0,956",4,"-4,973",1,"0,0666","0,0014","0,877","0,0997","0,269","81,529",206440,4,"36,69378",8,0,1
Jay Jay Ma,Govind Das,spotify:track:0NFBmozSCsuhrpABEY4WfI,"0,274","0,414",9,"-10,147",0,"0,0279","0,105","1,86E-06","0,141","0,148","98,225",252827,4,"33,18505",10,0,1
Jazz,Pretty Balanced,spotify:track:5DynuE4Qw0OPVifgP0BPWK,"0,374","0,344",6,"-9,012",0,"0,0341","0,459","0,397","0,0915","0,0386","152,11",318880,4,"26,48821",15,0,1
Jonchaies,Iannis Xenakis,spotify:track:1zOqrZCX1qyzyIlhMXALH2,"0,273","0,702",11,"-12,429",0,"0,281","0,626","0,884","0,18","0,0375","118,712",958533,4,"43,97106",35,0,1
Journey Through The Valley Of O,Relatively Clean Rivers,spotify:track:6l0QVHyjw1eECrnzit6cD5,"0,519","0,721",11,"-6,372",1,"0,0675","0,151","0,884","0,0494","0,378","153,233",253493,4,"35,8456",8,0,1
Journeyman - 2015 Remaster,Iron Maiden,spotify:track:7HDCn9GB7qInP5bOHOCPpt,"0,188","0,628",9,"-7,963",0,"0,0353","0,183","0,00474","0,153","0,308","198,146",426307,3,"40,14292",17,0,1
Jupiter Room - Martian Assault Edit,Digitalism,spotify:track:6IEnMBmoXs2ZMohvqg8WxL,"0,872","0,677",9,"-6,417",1,"0,246","0,000995","0,881","0,081","0,324","124,959",349880,4,"49,03761",14,0,1
Just A Baby Boy,Snoop Dogg Featuring Tyrese & Mr. Tan,spotify:track:6CMr41ezXYJT0nTfT9trMh,"0,856","0,717",6,"-4,358",0,"0,209","0,0464",0,"0,355","0,738","94,822",238000,4,"34,83472",12,1,1
Just A Dream,Carrie Underwood,spotify:track:7g8OpS827dAYU067lZaR0L,"0,526","0,781",7,"-3,673",1,"0,0369","0,0613",0,"0,121","0,358","142,06",284707,4,"44,42779",13,1,1
Just LIke Dr. Jones,International Superheroes Of Hardcore,spotify:track:5XKfNFtrN8a7alzhO8ewGr,"0,179","0,868",10,"-4,234",1,"0,0648","4,01E-05",0,"0,0903","0,531","172,422",66173,4,"19,92164",4,0,1
Just Want You To Know,Backstreet Boys,spotify:track:17lJlBTeJZEC5r4m8kqrE4,"0,709","0,555",2,"-3,506",1,"0,0348","0,000269",0,"0,0804","0,638",106,231187,4,"23,44629",10,1,1
Kaléidoscope 2,Bernard Parmegiani,spotify:track:44Ce8z1Iq6i4YfsxPoribK,"0,304","0,555",11,"-12,4",1,"0,0411","0,633","0,787","0,0782","0,156","94,877",262880,4,"43,11183",10,0,1
Kanulu Palikey,Karthik,spotify:track:49hiYhUQXEMqkZz031DQHq,"0,754","0,697",7,"-8,942",0,"0,0321","0,0767","0,000553","0,25","0,706","129,949",262956,4,"50,9822",10,0,1
Karukarethoru,Mohanlal,spotify:track:4SyvhgNRknW44KdZBDOkdl,"0,721","0,578",0,"-9,705",1,"0,254","0,196","0,000287","0,202","0,958","180,055",265787,4,"29,79354",13,0,1
Keelhauled,Alestorm,spotify:track:6pKA3P1JERZutikZtZpoUo,"0,476","0,967",10,"-3,255",0,"0,16","0,000767",0,"0,297","0,575","110,057",222253,4,"25,78389",9,0,1
Keep Holding On,Avril Lavigne,spotify:track:4UPcXTh26ilb7owtuyHqNI,"0,274","0,786",7,"-2,354",1,"0,0333","0,0374",0,"0,143","0,146","161,061",239907,3,"35,03301",10,1,1
Keep Holding On,Glee Cast,spotify:track:36EjGAZQMh8QFx7gdESSgr,"0,311","0,637",7,"-6,303",1,"0,0347","0,175",0,"0,483","0,102","160,745",244333,3,"34,82896",9,1,1
Keg In The Closet,Kenny Chesney,spotify:track:3ggmtswnS5czhEAGDsm6D8,"0,654","0,901",1,"-6,401",1,"0,0477","0,00446","4,68E-06","0,057","0,73","138,879",212427,4,"31,52885",11,1,1
Kegyetlen asszony,Pokolgép,spotify:track:4YjarMRsOAXZdux8vE4g4k,"0,404","0,778",9,"-5,405",1,"0,0365","0,00035","1,15E-05","0,257","0,821","148,188",286573,4,"22,01576",15,0,1
Kids,MGMT,spotify:track:1jJci4qxiYcOHhQR247rEU,"0,451","0,931",9,"-3,871",1,"0,0719","0,00076","0,0049","0,361","0,172","122,961",302840,4,"20,25869",10,1,1
Kielo - Folk Aesthetic Alternate Version,Tenhi,spotify:track:5FdSTQRSNIVF3x44q93tjk,"0,327","0,207",11,"-12,046",0,"0,0336","0,79","0,125","0,234","0,0613","93,408",748093,4,"23,57157",33,0,1
Kill The Music,Every Time I Die,spotify:track:3V7sCNSTdkMW8C0SF3XEcT,"0,308","0,987",0,"-3,474",1,"0,147","0,00529",0,"0,73","0,434","101,372",194253,4,"80,0989",6,0,1
Kingdom Business,Canton Jones,spotify:track:5XFzsWkAeiWVasprx2CBOE,"0,648","0,776",11,"-5,698",0,"0,252","0,00362",0,"0,179","0,446","91,218",246960,4,"35,9768",12,0,1
Kiss A Girl,Keith Urban,spotify:track:4DyKZmONpoggnn3piyjad2,"0,653","0,786",2,"-5,418",1,"0,0338","0,0103","2,19E-06","0,201","0,477","120,992",226733,4,"33,55326",9,1,1
Knight Of The Wind,Crush 40,spotify:track:5Ypq31YwFroillIOSLWdP5,"0,369","0,89",8,"-6,192",1,"0,0516","6,01E-06","0,26","0,178","0,582","84,94",271920,4,"29,48449",12,0,1
Kodou,Dir En Grey,spotify:track:4m2bk3l0Ah6UEEoIa7XCeZ,"0,5","0,892",3,"-6,195",0,"0,0624","3,59E-06","0,019","0,0856","0,583","118,92",219400,4,"27,06885",10,0,1
Königin,Faun,spotify:track:5ZaquedAbEd7VAJfe0FLhE,"0,602","0,328",3,"-16,128",1,"0,0249","0,842","0,000758","0,208","0,413","108,003",385253,4,"43,01027",21,0,1
L.A. Song,Beth Hart,spotify:track:69pBTbnLue0leYUCMAFqPj,"0,351","0,615",7,"-7,621",1,"0,0451","0,206",0,"0,985","0,337","127,798",271107,3,"58,57055",10,1,1
La Balada,Cuca,spotify:track:1uGfA3nwqg6bd7IzE7K0Rp,"0,672","0,5",8,"-9,866",1,"0,0322","0,277",0,"0,0954","0,201","95,758",292787,4,"75,21086",8,0,1
La Tortura,Shakira Featuring Alejandro Sanz,spotify:track:5BSclXJTa9B0iURhUjZo50,"0,74","0,783",0,"-5,367",1,"0,0427","0,0297","0,000308","0,123","0,812","100,011",212893,4,"19,72847",13,1,1
La valse d'Amélie - Version piano,Yann Tiersen,spotify:track:78IQDW7yyMzJavHiWqfBWR,"0,194","0,179",9,"-16,836",0,"0,0413","0,988","0,86","0,0819","0,179","177,667",158667,3,"30,35531",7,0,1
Ladies Love Country Boys,Trace Adkins,spotify:track:13Oda4GsHXzRAfquxWkrzA,"0,661","0,959",7,"-4,439",1,"0,0408","0,0539","1,74E-05","0,381","0,96","116,284",221413,4,"17,10427",11,1,1
Last Resort,Papa Roach,spotify:track:5W8YXBz9MTIDyrpYaCg2Ky,"0,589","0,89",4,"-3,719",0,"0,0603","0,000481","0,00082","0,201","0,692","90,598",199907,4,"22,41895",11,1,1
Last Wave,Jeff Greinke,spotify:track:3xE2uc5Es7oGviqf65wpqt,"0,065","0,23",11,"-17,236",0,"0,0442","0,978","0,925","0,0955","0,0384","62,16",627013,4,"26,8173",32,0,1
Laule - Folk Aesthetic Version,Tenhi,spotify:track:7yyqGmBIJvLf9m4Z4P6gFQ,"0,675","0,21",2,"-20,452",1,"0,029","0,97","0,105","0,103","0,226","93,39",84093,4,"35,20945",5,0,1
Le damnation de Faust. Op. 24: Rákóczi March,Hector Berlioz,spotify:track:7DntMfWcztVDZTjPOQyYAD,"0,426","0,275",9,"-16,654",1,"0,032","0,972","0,878","0,106","0,603","105,225",261160,4,"24,89973",12,0,1
Leave The World Behind - Dimitri Vegas & Like Mike vs. SHM Dark Forest Edit,Axwell,spotify:track:4yOJAsHfk50n62T2fHOEkd,"0,737","0,713",3,"-7,039",0,"0,139","0,0311","0,488","0,0866","0,139","128,002",393750,4,"43,62834",18,0,1
Leaving This,Novembers Doom,spotify:track:1YI2IFvvkc21VjaHzXrTB6,"0,165","0,689",2,"-6,745",0,"0,0327","9,42E-05","0,158","0,0722","0,0883","82,448",448067,3,"36,06022",17,0,1
Let Me Love You,Mario,spotify:track:3ibKnFDaa3GhpPGlOUj7ff,"0,656","0,578",7,"-8,97",0,"0,0922","0,235",0,"0,118","0,556","94,514",256733,4,"34,93115",9,1,1
Let's Get Blown,Snoop Dogg,spotify:track:0NdxbFFknA7kQ4E2zvJfey,"0,94","0,621",4,"-4,615",0,"0,199","0,402","0,079","0,245","0,694","106,001",280680,4,"66,62034",13,1,1
Let's Get Dirty (I Can't Get In Da Club),Redman Featuring DJ Kool,spotify:track:5BlLqiaTwttKiqzLhBrN1v,"0,539","0,966",1,"-5,02",1,"0,433","0,0542",0,"0,466","0,432","99,142",235533,4,"35,7428",12,1,1
Life Ain't Always Beautiful,Gary Allan,spotify:track:3unLUM6bJcy5beGawHpynM,"0,481","0,508",2,"-7,666",1,"0,0248","0,216","0,000175","0,105","0,268","86,013",224613,4,"71,34437",7,1,1
Lights & Music,Cut Copy,spotify:track:2dngx6srtqsxvyh7oGV8FM,"0,601","0,947",10,"-4,258",0,"0,0399","0,0543","0,173","0,782","0,566","126,023",277360,4,"30,98628",12,0,1
Lights And Sounds,Yellowcard,spotify:track:4XOZaPYeMn9hcbpyS90NnD,"0,344","0,972",11,"-3,675",0,"0,116","8,48E-05",0,"0,293","0,387","167,819",208187,4,"22,94801",8,1,1
Lights. Camera. Action!,Mr. Cheeks,spotify:track:36gOOIQaBwXZVKL5z2vC3Z,"0,792","0,93",1,"-6,32",1,"0,0693","0,115",0,"0,292","0,812","105,505",261027,4,"39,73957",13,1,1
Like A Pimp,David Banner Featuring Lil' Flip,spotify:track:0DW5anNzTO7h0OlKqFsVQ6,"0,851","0,848",7,"-5,136",1,"0,181","0,00472",0,"0,0783","0,897","144,092",254707,4,"24,75047",11,1,1
Like Red On A Rose,Alan Jackson,spotify:track:1ayFArNqsYgGT8gWWSscTD,"0,598","0,315",11,"-9,83",1,"0,0282","0,634","0,191","0,0825","0,172","96,684",213307,3,"38,34967",9,1,1
Like This,Mims,spotify:track:2Z2JnZNB7lbUdKR5GynUlV,"0,771","0,693",7,"-7,483",1,"0,293","0,0317",0,"0,342","0,525","97,163",203627,4,"71,22774",7,1,1
Lip Gloss,Lil Mama,spotify:track:1Y4ZdPOOgCUhBcKZOrUFiS,"0,619","0,87",2,"-4,956",1,"0,501","0,41","1,37E-06","0,0571","0,94","188,772",219773,4,"19,52978",12,1,1
Little Wonders,Rob Thomas,spotify:track:6j6bTAiW0oEfLlAjmRNcbb,"0,333","0,61",9,"-10,133",1,"0,0368","0,0262",0,"0,0817","0,281","83,622",224720,3,"20,33742",9,1,1
Livin' Our Love Song,Jason Michael Carroll,spotify:track:5NhZkLMccDVhxocmVHDu4G,"0,488","0,855",7,"-3,417",1,"0,0399","0,287",0,"0,132","0,799","148,971",231467,4,"22,76559",13,1,1
Living In Fast Forward,Kenny Chesney,spotify:track:0cE0J96KeivafL6goJwpmq,"0,689","0,907",9,"-5,587",1,"0,037","0,0254","0,000732","0,138","0,912","116,968",211893,4,"41,28787",10,1,1
Living to Die,Vision Of Disorder,spotify:track:3w8lbCMKWBMu40MoNyV0Il,"0,248","0,881",5,"-5,147",0,"0,076","4,76E-05","3,72E-05","0,101","0,347","102,913",246467,4,"68,94163",8,0,1
Ljósið,Ólafur Arnalds,spotify:track:1tlJp4XADa7tYkPmgX894R,"0,482","0,149",5,"-11,91",1,"0,0288","0,992","0,399","0,101","0,281","146,472",209682,4,"77,89839",9,0,1
Locked Up,Akon Featuring Styles P.,spotify:track:0YUrjFy4qFKOO5NhM9tYdV,"0,828","0,58",7,"-4,395",1,"0,0941","0,0255",0,"0,103","0,407","89,973",235067,4,"34,37934",10,1,1
Lollipop,Lil Wayne Featuring Static Major,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,"0,829","0,428",0,"-9,469",1,"0,083","0,055","0,00423","0,137","0,448","148,077",299333,4,"54,38274",12,1,1
Long Time Gone,Dixie Chicks,spotify:track:0JiX8NsRdCHm8GliFuf97V,"0,549","0,693",2,"-5,572",1,"0,0311","0,18","1,75E-06","0,153","0,819","170,241",249412,4,"42,68728",11,1,1
Looking For You,Kirk Franklin,spotify:track:7lXbmBVZsyhxsxBzodG1w3,"0,81","0,72",1,"-4,793",1,"0,0503","0,0138",0,"0,221","0,805","121,984",246560,4,"19,4207",11,1,1
Lost One,Jay-Z Featuring Chrisette Michele,spotify:track:206QiQ5OnKTZE3cnuMYu3H,"0,806","0,686",8,"-2,754",0,"0,156","0,254",0,"0,0613","0,63","84,011",224227,4,"54,35844",9,1,1
Love Is Sold,Dj Spinna,spotify:track:5WOj1kKV0HWrCsK5ibnRup,"0,777","0,635",1,"-7,231",1,"0,13","0,00061","0,516","0,0688","0,503","112,019",399840,4,"25,52146",16,0,1
Love Like Winter,AFI,spotify:track:3cDE9Yn4GrsxSrlMCLdmTT,"0,592","0,914",10,"-4,753",0,"0,0468","0,000259","0,000139","0,0452","0,524","120,031",165653,4,"21,11438",7,1,1
Love Of My Life (An Ode To Hip Hop),Erykah Badu Featuring Common,spotify:track:0ieS2bue78yadTdPiyzsaO,"0,571","0,404",7,"-9,271",1,"0,392","0,116","0,000567","0,0913","0,487","86,472",337573,4,"22,30668",15,1,1
