dataset_of_80s_track,dataset_of_80s_artist,dataset_of_80s_uri,dataset_of_80s_danceability,dataset_of_80s_energy,dataset_of_80s_key,dataset_of_80s_loudness,dataset_of_80s_mode,dataset_of_80s_speechiness,dataset_of_80s_acousticness,dataset_of_80s_instrumentalness,dataset_of_80s_liveness,dataset_of_80s_valence,dataset_of_80s_tempo,dataset_of_80s_duration_ms,dataset_of_80s_time_signature,dataset_of_80s_chorus_hit,dataset_of_80s_sections,dataset_of_80s_target,dataset_of_80s_id_ano
I Need A Man,Eurythmics,spotify:track:2DlpVY9jR43GlK2M6XYcgM,"0,697","0,945",7,"-4,871",1,"0,0571","0,0462",1E-05,"0,0906","0,72","126,329",264333,4,"43,00716",15,1,5
I Pledge My Love,Peaches & Herb,spotify:track:7mZBgeTb3oLqTRwC1suWXN,"0,524","0,33",5,"-14,264",1,"0,0297","0,654",0,"0,0635","0,553","179,598",255000,3,"17,99506",14,1,5
I Ran (So Far Away),A Flock Of Seagulls,spotify:track:2Rwux3fRY1xxl167muIo93,"0,537","0,815",2,"-6,208",1,"0,0348","0,000418","0,807","0,194","0,691","145,424",219907,4,"33,30111",12,1,5
I Wanna Rock - Live,Junkyard Band,spotify:track:3BogalE7rEKC1KSLIPxwnb,"0,593","0,686",1,"-7,608",1,"0,4","0,358","0,000127","0,122","0,383","178,368",246133,4,"31,29293",12,0,5
I Want It All,Queen,spotify:track:4DtB1PJsbl4KAb2rZVNCUL,"0,414","0,842",11,"-5,698",0,"0,0483","0,025","2,45E-06","0,374","0,392","92,09",242093,4,"46,12363",10,1,5
I Want You,Shana,spotify:track:0sdtAStTSLikyTg9PTTyys,"0,741","0,81",5,"-10,751",1,"0,0524","0,241","0,18","0,0921","0,827","119,629",305773,4,"33,34488",12,1,5
I Was Looking For Someone To Love,Leif Garrett,spotify:track:2VAFPbaGuEdwcT9U1vhKcI,"0,472","0,317",2,"-16,294",1,"0,0372","0,0693","1,34E-05","0,1","0,137","140,842",179493,4,"33,12121",9,1,5
I. Android,Andy Clark,spotify:track:1VheXr6hbt7RVPNbtlIYJ0,"0,595","0,723",11,"-12,01",0,"0,0342","0,0293","0,963","0,134","0,821","157,673",177361,4,"29,4451",9,0,5
Icebreaker,Skinny Puppy,spotify:track:0OFDgrc7wwMSK1kXHJPLoT,"0,487","0,523",7,"-13,078",1,"0,0687","0,102","0,000929","0,323","0,552","100,017",194533,4,"46,36931",9,0,5
Ideologia - Ao Vivo,Cazuza,spotify:track:4s6qyTWg5r4EyOi2QIwM9g,"0,606","0,732",10,"-10,8",0,"0,0322","0,0945","6,65E-06","0,0841","0,727","132,111",245200,4,"29,07146",14,0,5
If I Stand,Rich Mullins,spotify:track:2QRdsueeRprk951Ywo69Yw,"0,497","0,139",0,"-16,158",1,"0,0314","0,799",0,"0,113","0,553","99,885",225067,4,"29,49318",14,0,5
If Looks Could Kill,Player,spotify:track:2xjmPPUtAmHZUP8tGjPeRj,"0,651","0,706",1,"-7,411",1,"0,0363","0,0154",0,"0,0719","0,704","121,839",215146,4,"42,14981",11,1,5
If This Is It,Huey Lewis & The News,spotify:track:2pAdtQuiEVGr7nOXGiv7t4,"0,376","0,667",7,"-7,407",1,"0,0356","0,209","1,5E-06","0,317","0,844","108,177",233160,4,"82,10881",9,1,5
I'll Be Alright Without You,Journey,spotify:track:2PWldJzHn86WNueLuH7bV0,"0,586","0,742",2,"-6,836",1,"0,0269","0,117","3,99E-05","0,0702","0,538","97,378",273973,4,"24,3773",14,1,5
I'll Fall In Love Again,Sammy Hagar,spotify:track:5y9gFWBjJBLsVsVoj92Oee,"0,63","0,654",2,"-12,178",1,"0,0311","0,0914","2,11E-05","0,044","0,775","122,356",254600,4,"54,32735",11,1,5
I'll Find Another (Who Can Do It Right),The Payolas,spotify:track:2KH00oiyFc1B9yugFz0W86,"0,59","0,691",9,"-17,589",1,"0,048","0,32","8,73E-05","0,371","0,599","140,43",220467,4,"47,90789",10,0,5
I'll Never Shed Another Tear,The Bluegrass Album Band,spotify:track:3viL0mvEYvkc9TadVCRdUz,"0,62","0,509",7,"-13,32",1,"0,0317","0,522","0,141","0,152","0,963","127,373",183800,4,"67,28365",9,0,5
I'll Wait,Van Halen,spotify:track:2TIKWWCf6qAtVP6AGa7e9k,"0,626","0,852",2,"-4,584",0,"0,0359","0,232","4,12E-06","0,501","0,864","115,397",280147,4,"25,86574",7,1,5
Illegal Alien,Genesis,spotify:track:3luK0EopBKssq6nOSlQFpe,"0,626","0,914",10,"-6,94",1,"0,0505","0,0813","0,00534","0,355","0,962","144,314",316880,4,"20,54636",15,1,5
I'm Almost Ready,Pure Prairie League,spotify:track:2jqPD4QMg03ZhzuLRlpjw9,"0,518","0,823",9,"-13,546",1,"0,0396","0,0288","0,0147","0,134","0,899","150,564",243067,4,"35,68075",13,1,5
I'm Alright,Kenny Loggins,spotify:track:7vJnM5FUcOV3xAKJHSSUWj,"0,554","0,833",7,"-7,562",1,"0,0459","0,128","1,75E-06","0,3","0,95","162,854",226373,4,"22,742",10,1,5
I'm Available to You,Rev. Milton Brunson,spotify:track:2lWFN5HviKVkFtybv85FaU,"0,201","0,376",10,"-14,658",1,"0,0356","0,556",0,"0,913","0,215","90,702",379735,4,"19,73129",17,0,5
I'm Gonna Miss You,Kenny Loggins,spotify:track:0k7xF4CsvVyGQ11t81asRx,"0,695","0,665",0,"-10,85",1,"0,0271","0,574","3,99E-06","0,456","0,855","100,908",260160,4,"26,10077",13,1,5
I'm No Angel,The Gregg Allman Band,spotify:track:2Yt2u7vNSCkPUy1awRFSPV,"0,621","0,773",4,"-12,157",1,"0,0475","0,144",0,"0,161","0,856","140,748",222893,4,"20,54572",11,1,5
I'm on My Way,The Proclaimers,spotify:track:1HuAR7RyNWQq6vHwOFHWqx,"0,824","0,634",8,"-10,296",1,"0,0342","0,369",0,"0,0665","0,743","118,922",225587,4,"38,1822",11,0,5
I'm So Glad I'm Standing Here Today,The Crusaders With Joe Cocker,spotify:track:3NUhniexSUjeLQiSUpswkD,"0,454","0,497",1,"-7,034",1,"0,0499","0,335","9,26E-06","0,0621","0,418","139,063",300573,4,"50,41855",12,1,5
I'm That Type Of Guy,LL Cool J,spotify:track:2qqqDzzl3nt2ICOy8uH0h6,"0,853","0,715",1,"-6,155",0,"0,136","0,00352","0,547","0,206","0,868","119,46",317480,4,"36,1513",15,1,5
Improvisation & Prelude,Anthony Braxton,spotify:track:501Z4NJzIdDwNrOxZzDU41,"0,56","0,0513",2,"-18,009",0,"0,0608","0,974","0,234","0,108","0,193","113,657",366600,3,"50,25204",18,0,5
In A Big Country,Big Country,spotify:track:1tAFvq63jO3n9WaDCZPJNh,"0,641","0,775",9,"-6,419",1,"0,0498","0,00184","0,177","0,0948","0,854","126,174",284067,4,"43,62494",14,1,5
In a Manner of Speaking,Martin Gore,spotify:track:3yePYpujYvb2KZTdmZCwQg,"0,601","0,466",5,"-14,061",0,"0,028","0,0528","0,833","0,21","0,165","109,995",259800,4,"46,57357",12,0,5
In A Manner Of Speaking,Tuxedomoon,spotify:track:45lP1uxa0DqCnO0rmzOX7Q,"0,649","0,175",0,"-16,364",1,"0,0404","0,652","0,0012","0,139","0,401","104,113",210040,4,"30,88778",11,0,5
In Ankhon Ki Masti,Asha Bhosle,spotify:track:2swSa0NQv8Miu2fXj8pLh0,"0,516","0,46",5,"-11,782",1,"0,0368","0,798","2,68E-05","0,112","0,5","107,643",343453,4,"28,2207",17,0,5
In God's Country,U2,spotify:track:1AQYE6CcYKlzM8e9Df5i1g,"0,497","0,704",2,"-8,085",1,"0,0324","0,0071","6,69E-05","0,783","0,607","125,919",176597,4,"54,22678",7,1,5
In My Dreams,Bronski Beat,spotify:track:2DyXM4vrX7LO0wOpwn5MVz,"0,637","0,396",9,"-17,181",1,"0,0304","0,0801","6,01E-06","0,132","0,846","119,974",261067,4,"34,69147",12,0,5
In the Blood,Metal Church,spotify:track:2leMkzir5YCzhIrBJFR5jO,"0,338","0,92",4,"-13,102",1,"0,055","0,00118","0,349","0,0539","0,239","154,757",211427,4,"25,50207",11,0,5
In The Driver's Seat,John Schneider,spotify:track:6jJi8OXF5qaFdysB6sjWIT,"0,642","0,889",2,"-5,62",0,"0,0494","0,375",0,"0,18","0,764","163,351",162293,4,"33,62053",7,1,5
In Your Soul,Corey Hart,spotify:track:07IPCjbO0uTagS8ZxZevcK,"0,666","0,58",9,"-11,297",1,"0,0289","0,372","1,28E-05","0,0644","0,829","126,965",236560,4,"27,88335",11,1,5
Indestructible,Four Tops,spotify:track:7CWSuqxO78yfJXOsFaep67,"0,647","0,775",0,"-13,438",1,"0,0346","0,0769","4,84E-06","0,3","0,544","107,724",270893,4,"64,62514",13,1,5
Inside Outside,The Cover Girls,spotify:track:6L14MdRtQrxsuQQ5thpRKY,"0,375","0,921",11,"-5,387",1,"0,239","0,0012","0,00509","0,27","0,455","121,208",206853,4,"21,80397",14,1,5
Into the Night,Andy Clark,spotify:track:14mFsm1h7eNZTcbtgNXTNv,"0,319","0,76",0,"-14,119",1,"0,0439","0,202","0,947","0,0508","0,829","124,955",234827,4,"37,53746",8,0,5
Invitation To Dance,Kim Carnes,spotify:track:69giSyXuflQcEoR8OpWQ36,"0,823","0,931",0,"-5,191",1,"0,0306","0,225","3,18E-06","0,301","0,963","122,774",219347,4,"27,61782",12,1,5
Irony of Force,Milan Pilar,spotify:track:1jT0cqkVIq5W3L7WLQY5A8,"0,784","0,483",4,"-16,495",1,"0,0649","0,00667","0,427","0,177","0,383","110,039",180897,4,"17,18379",8,0,5
Is My Living in Vain? / You Brought the Sunshine / Hallelujah (Medley),The Clark Sisters,spotify:track:1D4IYk4ajd9ipJb8AccYy8,"0,429","0,711",10,"-14,252",0,"0,0883","0,0136","0,0295","0,321","0,484","127,078",418427,4,"60,28644",16,0,5
Is This Love,Pat Travers Band,spotify:track:6bpImvIKBxcNT8eAslInnN,"0,665","0,396",1,"-13,893",1,"0,101","0,0319",0,"0,0862","0,576","123,88",328467,4,"31,48069",18,1,5
Is This Love,Whitesnake,spotify:track:0IhUdJRoolbYeEMPL59XPm,"0,263","0,759",0,"-7,288",1,"0,0431","0,0555",0,"0,231","0,429","179,904",284496,4,"34,35584",10,1,5
Island Of Lost Souls,Blondie,spotify:track:6zpOOolgl41YcyyQfbykpR,"0,599","0,632",2,"-8,77",1,"0,0432","0,181","0,00187","0,638","0,835","81,287",230120,4,"37,36599",10,1,5
It Might Be You,Stephen Bishop,spotify:track:2wBblZ0wyRVjSVKQrNwSFx,"0,577","0,391",7,"-10,591",1,"0,0243","0,21","7,2E-05","0,393","0,253","89,676",253867,4,"31,72789",11,1,5
It's Gonna Be Special,Patti Austin,spotify:track:4lnCRePjuHHEo2YNyPcA7g,"0,713","0,834",6,"-5,835",0,"0,0672","0,433",0,"0,841","0,733","121,809",259013,4,"25,27514",12,1,5
It's My Thing,EPMD,spotify:track:7BfnmWeEBPLWsIEfybTBYT,"0,795","0,709",11,"-6,326",0,"0,315","0,216","8,03E-06","0,305","0,804","102,585",342347,4,"16,32859",15,0,5
It's No Crime,Babyface,spotify:track:2zFqQ0xLiMHOVUuV5zw9Gq,"0,802","0,802",2,"-6,709",1,"0,0513","0,0608","0,000252","0,0727","0,912","116,316",241493,4,"34,75763",12,1,5
It's Only Love,Simply Red,spotify:track:6i1uWZYWabNHq2wQnoca58,"0,666","0,884",9,"-5,243",0,"0,0429","0,506","0,00612","0,0408","0,754","92,005",298573,4,"58,02635",9,1,5
I've Done Everything For You,Rick Springfield,spotify:track:2L51ByCm8ugVheFc8UklzS,"0,594","0,898",4,"-4,796",1,"0,0452","0,0228",0,"0,0627","0,808","161,512",197053,4,"29,94205",12,1,5
Jamás,Camilo Sesto,spotify:track:2AL3PHnY0cdOiCvpHjvIQi,"0,455","0,595",5,"-6,165",1,"0,0337","0,278","0,011","0,174","0,261","131,325",193707,4,"63,91857",9,0,5
Jardín de rosas,Duncan Dhu,spotify:track:3MvbFAlNARGUpMPEkn88Ho,"0,551","0,941",7,"-4,31",1,"0,0461","0,11",0,"0,266","0,915","83,53",141280,4,"47,02848",7,0,5
Jeena Nahi,Amit Kumar,spotify:track:4wTCkMHovw8OQ9xs3sjaWM,"0,432","0,557",10,"-10,139",0,"0,0335","0,863","0,00857","0,288","0,534","103,32",477227,4,"25,18574",20,0,5
Jehovah-Jireh - Live,Don Moen,spotify:track:3SsK7VCQWZRrhf3SmpVYUO,"0,44","0,437",4,"-11,402",0,"0,0308","0,539",0,"0,632","0,596","124,906",151293,4,"98,4213",4,0,5
Jersey Bull Blues,Charley Patton,spotify:track:1PcjW2RYzT6Qof2dh87CaO,"0,549","0,266",10,"-13,615",1,"0,034","0,993","0,000374","0,474","0,482","113,697",191693,4,"42,86913",7,0,5
John Coltrane Stereo Blues,The Dream Syndicate,spotify:track:1jyvGhuDOVg6bQhd8PI4J1,"0,505","0,702",9,"-13,314",1,"0,0546","0,00089","0,0015","0,506","0,839","128,992",527667,4,"41,29476",18,0,5
John Henry,Pink Anderson,spotify:track:6Oxwv228V20ITgwYxlV5bA,"0,567","0,295",9,"-14,359",1,"0,0394","0,989","0,612","0,137","0,313","130,333",325800,4,"25,28684",18,0,5
John The Baptist Jones,Momus,spotify:track:5Efy4IIz9uWQwD7iWgMWhI,"0,383","0,568",6,"-6,992",0,"0,0301","0,2","0,000452","0,148","0,112","156,569",192107,4,"31,33808",9,0,5
Johnny Come Home,Fine Young Cannibals,spotify:track:4fFxkU9C7prSviiYtvlV8V,"0,775","0,882",10,"-6,96",1,"0,0458","0,00898","0,000247","0,0628","0,963","133,62",211507,4,"29,92608",10,1,5
Johnny tu n'es pas un ange,Édith Piaf,spotify:track:7LnI9dxw4rnnj6ey4R3THe,"0,648","0,337",10,"-8,891",0,"0,0389","0,738",0,"0,201","0,45","127,388",131307,4,"40,866",6,0,5
Jones Vs. Jones,Kool & The Gang,spotify:track:0kxvCmLStAHSjfzeA5flcH,"0,71","0,414",7,"-15,575",1,"0,0461","0,404","0,000141","0,0405","0,807","92,959",256827,4,"50,75723",11,1,5
Juke,Hubert Sumlin,spotify:track:3fyOhxS6G0CYSdl8p1264W,"0,518","0,705",5,"-12,265",1,"0,0348","0,346","0,934","0,288","0,875","97,477",95373,4,"22,0352",6,0,5
Jump (for My Love),The Pointer Sisters,spotify:track:4k0bXm9Q4RaTuYi09i4lKK,"0,86","0,705",10,"-12,514",0,"0,0894","0,107","8,87E-06","0,149","0,854","134,395",262618,4,"50,87215",12,1,5
Jungle Hop,The Cramps,spotify:track:1dUa62j9wHiRURckxJWgr9,"0,504","0,792",4,"-11,639",0,"0,0423","0,0765","0,0111","0,38","0,631","102,676",127013,4,"108,57534",4,0,5
Jungle Love,The Time,spotify:track:0QUpBXTOdB4JJyTGFN6dH1,"0,761","0,641",8,"-13,466",0,"0,0445","0,0713","0,0269","0,483","0,822","119,61",333360,4,"20,86481",11,1,5
Just A Beat,Eric B. & Rakim,spotify:track:0Flx2Jv1sSxLRJoKfKCyEp,"0,918","0,54",1,"-9,219",0,"0,147","0,00977","0,904","0,211","0,408","114,197",124867,4,"32,97081",7,0,5
Just a Little bit South of N.C.,Glenn Miller Orchestra,spotify:track:2FwqnrjlGoAZZ00Ybe27uC,"0,521","0,474",8,"-12,904",1,"0,152","0,964","0,0124","0,679","0,573","160,098",128160,4,"22,41306",6,0,5
Just Because,Anita Baker,spotify:track:7mTx44Hkkffs6yTlZxFq34,"0,594","0,598",8,"-8,587",1,"0,0399","0,671",0,"0,044","0,433","85,64",311240,4,"37,9753",13,1,5
Just Once,Quincy Jones Featuring James Ingram,spotify:track:0rKPoDE9Bm4OcZeyHrHZnV,"0,622","0,49",0,"-7,486",1,"0,0342","0,688",0,"0,103","0,324","143,863",269280,4,"34,09266",12,1,5
Just The Two Of Us,"Grover Washington, Jr. (With Bill Withers)",spotify:track:1ko2lVN0vKGUl9zrU0qSlT,"0,803","0,488",1,"-9,303",1,"0,0803","0,576","0,0609","0,0763","0,624","95,771",237106,4,"58,38841",9,1,5
Just To See Her,Smokey Robinson,spotify:track:7LOYcC6phKAVOckgmVZJJT,"0,821","0,379",4,"-15,489",0,"0,0334","0,153",0,"0,0839","0,914","109,123",244027,4,"32,196",11,1,5
Just When I Needed You,The Bluegrass Album Band,spotify:track:43fy9Qh3CxOaAcbzPPIsPF,"0,551","0,487",8,"-11,524",1,"0,0328","0,622","0,000587","0,334","0,909","105,412",156560,4,"33,28247",8,0,5
Justice Prevails,Further Seems Forever,spotify:track:2n3zk6GTO9gKwyIAyxvUZQ,"0,347","0,829",0,"-4,587",0,"0,0658","0,00648","0,000191","0,0728","0,252","125,93",280920,4,"33,28064",8,0,5
Karlsquell,Slime,spotify:track:0dKZEZz777oe44cU0KPRgJ,"0,421","0,989",10,"-5,624",0,"0,0828","0,00038","0,00168","0,757","0,297","114,02",162627,4,"56,49899",8,0,5
Karma Chameleon,Culture Club,spotify:track:2wSAWEYUHkt92X4SBAPqZE,"0,668","0,73",10,"-7,182",1,"0,0366","0,225",0,"0,188","0,894","92,049",252773,4,"40,52074",13,1,5
Kasme Vaade Nibhayenge Hum - Part I - Kasme Vaade / Soundtrack Version,Kishore Kumar,spotify:track:1Uk5Y5StpSIFIzYJ7EJZvY,"0,519","0,554",6,"-7,498",1,"0,0322","0,63","8,81E-06","0,401","0,634","134,497",285827,4,"49,76789",10,0,5
Keep Your Eye On Me,Herb Alpert,spotify:track:1Xh1mNgvOolZ2TCFERLdnJ,"0,799","0,74",1,"-11,582",1,"0,0583","0,00157","0,634","0,317","0,642","114,623",312320,4,"33,20839",11,1,5
Key To The City,Tony MacAlpine,spotify:track:5bZBElpPA17PBkLrkzVcrW,"0,181","0,744",4,"-10,857",0,"0,056","0,052","0,908","0,135","0,3","139,937",278733,4,"42,29733",17,0,5
Kickin' Ass,KMFDM,spotify:track:2pgea9j7B3FLiUXTlnCP9j,"0,667","0,867",5,"-6,227",0,"0,0365","0,00218","0,162","0,183","0,897","109,329",248387,4,"47,15776",11,0,5
Killing Me Softly,Al B. Sure!,spotify:track:6SfLOaHzIw2Md8r0swZ6RO,"0,694","0,26",5,"-18,7",0,"0,0367","0,504",0,"0,154","0,366","125,076",291200,4,"15,94511",12,1,5
King of Hearts,Lucinda Williams,spotify:track:0iSQfYXHFZleDXQ3MqG01A,"0,458","0,303",9,"-17,653",1,"0,0375","0,335",0,"0,136","0,449","145,653",245133,3,"26,36699",13,0,5
King Of Suede,"""""""Weird Al"""" Yankovic""",spotify:track:0uTSpsec5kXkNQQjzt6dIB,"0,78","0,808",11,"-10,056",0,"0,0382","0,271",0,"0,0958","0,569","128,505",255373,4,"22,78319",12,1,5
Kmo Tzipor,Ofra Haza,spotify:track:3Su6EEEx7uM6w52i10XIBh,"0,601","0,498",7,"-9,644",1,"0,0379","0,303","4,79E-06","0,254","0,65","133,341",240797,4,"26,2614",12,0,5
Krugerrand Gladiators,The Cleaners From Venus,spotify:track:5mFOtE2JJOTklHYW2TB9cG,"0,602","0,91",3,"-6,572",0,"0,169","0,14","0,0634","0,0928","0,736","84,398",218560,4,"23,30244",8,0,5
La Gata Bajo la Lluvia,Rocío Dúrcal,spotify:track:2kfSFdq2h0xLXq01em1zc7,"0,499","0,648",7,"-5,812",1,"0,0331","0,723",0,"0,576","0,464","88,14",219107,4,"33,56609",10,0,5
La Paloma,Nana Mouskouri,spotify:track:0PBe8JaNerBKAMNdby2kXV,"0,548","0,26",9,"-18,324",1,"0,0305","0,844","4,1E-06","0,107","0,469","96,754",256667,4,"45,81214",10,0,5
La reponse,Ton Steine Scherben,spotify:track:39RJm0Cmcy6qUwdNz3Po30,"0,435","0,779",9,"-8,476",0,"0,0452","0,000211","0,71","0,118","0,798","148,882",151547,4,"32,95152",8,0,5
La Tórtola - Remasterizado,El Fary,spotify:track:4F6cqIzAqZ1ybw80snjE7l,"0,405","0,553",3,"-6,769",0,"0,0534","0,727",0,"0,0854","0,553","121,441",237173,4,"32,23391",12,0,5
La Trezième Revient (The Thirteenth Returns),Diamanda Galás,spotify:track:4HUSYx4gffYxoaEvdY9MPc,"0,165","0,297",4,"-14,16",0,"0,0361","0,282","0,92","0,448","0,0388","113,233",304133,4,"126,78791",10,0,5
Lá vem o sol,Lulu Santos,spotify:track:74o1pFywinH2eEPxbbaLqc,"0,583","0,463",7,"-11,85",1,"0,0287","0,939","7,08E-05","0,0641","0,413","132,349",178067,4,"23,82343",8,0,5
Labour Blues - Live,Louisiana Red,spotify:track:1VfwIV5bTNl3PbMKyEicGj,"0,46","0,556",7,"-10,499",1,"0,0423","0,827","0,0168","0,868","0,72","150,602",293173,4,"48,41365",15,0,5
Lady,The Whispers,spotify:track:7sPLPOIORz3sLE2oNbpndr,"0,495","0,393",9,"-8,634",0,"0,0593","0,353","3,42E-05","0,138","0,71","67,953",307507,4,"70,32825",14,1,5
Lady Soul,The Temptations,spotify:track:5rY2qSGDyHI1lHYnNOidy1,"0,84","0,443",1,"-11,655",1,"0,0393","0,156","0,000235","0,059","0,906","114,008",285173,4,"39,94004",12,1,5
L'agresseur agressé,Karl-Heinz Schäfer,spotify:track:1UsjNz1py22wmsoqjeTDdz,"0,448","0,824",0,"-8,98",0,"0,591","0,743","0,884","0,785","0,138","131,551",209707,4,"60,91061",11,0,5
Laguna Nueva,Aries Vigoth,spotify:track:4w0CUyoiaIbjB8rPc6dReQ,"0,61","0,507",10,"-9,531",0,"0,0458","0,215",0,"0,0932","0,923","176,786",203194,3,"25,6376",10,0,5
Lass uns leben,Westernhagen,spotify:track:3UF9hLlfeUiYSd6IUXSXCA,"0,594","0,283",7,"-15,227",1,"0,0338","0,41","0,00143","0,0275","0,406","115,601",264733,4,"21,9171",9,0,5
Last Call,Skinny Puppy,spotify:track:4E8nwLIKKMGhUPFcFUYKG4,"0,632","0,807",5,"-11,981",1,"0,051","0,0458","0,249","0,0484","0,795","107,11",354827,4,"18,60527",18,0,5
Last Farewell,Death In June,spotify:track:7pfM7EOiCcDmu7nse8zJoV,"0,176","0,31",1,"-12,961",1,"0,0525","0,708","0,974","0,424","0,0522","179,744",325333,4,"31,12871",11,0,5
Late Night,The Cleaners From Venus,spotify:track:6xNgs3z0UzyODlYpy7hSrz,"0,585","0,955",2,"-6,132",1,"0,0718","0,373","0,883","0,593","0,404","121,985",216080,4,"46,55856",8,0,5
Lay It Down,Ratt,spotify:track:3D5ORNm9spaTcdRx50ksHx,"0,442","0,759",10,"-13,475",1,"0,0354","0,000402","0,0081","0,174","0,279","198,117",205560,4,"25,17896",12,1,5
Le rock pirate,Vladimir Cosma,spotify:track:0BSIlntTxCDw3p1Qn8cqRN,"0,507","0,962",7,"-7,105",1,"0,0425","0,336","0,775","0,0778","0,846","157,892",155840,4,"49,23759",7,0,5
Le rock pirate,Vladimir Cosma,spotify:track:15HTWFAMojGlQxlQyp6srS,"0,507","0,962",7,"-7,105",1,"0,0425","0,336","0,775","0,0778","0,846","157,892",155840,4,"49,23759",7,0,5
Leader Of The Pack,Twisted Sister,spotify:track:7eH6DXZt1hWbUWkRV7rade,"0,604","0,592",8,"-13,002",1,"0,0347","0,0108","1,08E-06","0,194","0,376","127,905",225280,4,"29,01577",12,1,5
Lear,Pauline Oliveros,spotify:track:58tXLPg2DQsrg5ts5CqWrR,"0,116","0,0179",9,"-32,948",1,"0,0462","0,97","0,969","0,0871","0,0347","71,498",1496133,3,"49,51074",55,0,5
Leave Me In Hell,Venom,spotify:track:5vCX1T6sQpjwL9cZ5fi6He,"0,272","0,772",1,"-11,23",1,"0,0398","3,6E-06","0,00751","0,152","0,255","108,018",213560,4,"94,94968",6,0,5
Leaving Wallbrook/On The Road,Hans Zimmer,spotify:track:5kOxj05I5jTqzWNjcJPdsT,"0,332","0,441",7,"-17,021",1,"0,0513","0,00662","0,641","0,313","0,0393","87,509",173667,4,"34,72418",4,0,5
Left In The Dark,Barbra Streisand,spotify:track:56Mezqhixz82RQZFcOUz9J,"0,428","0,273",6,"-20,813",1,"0,0444","0,693",0,"0,115","0,256","122,292",429733,4,"51,28364",17,1,5
Leila,ZZ Top,spotify:track:7tnAAu1R09JUyjor6gwBrG,"0,707","0,513",6,"-14,836",0,"0,0295","0,106","0,0519","0,289","0,791","111,402",195133,4,"18,21774",10,1,5
Leisurely Waves,Nataural,spotify:track:0bunlfw30LiSE5jKZ1aoVL,"0,18","0,999",6,"-16,148",0,"0,0451","0,576","0,0468","0,952",1E-05,"93,58",105024,3,"56,06489",4,0,5
Les histoires d'a,Les Rita Mitsouko,spotify:track:3mmy0hmZ2xLV7EOdrUA8Ai,"0,738","0,644",9,"-4,632",1,"0,0287","0,179",0,"0,406","0,717","128,384",240440,4,"52,83644",12,0,5
Let Me Love You Tonight,Pure Prairie League,spotify:track:6vOMU2u38Z9Wru3CqPxcKs,"0,461","0,454",10,"-12,352",1,"0,0488","0,404",0,"0,0657","0,703","104,556",167107,4,"43,1709",9,1,5
Let's Be Lovers Again,Eddie Money (with Valerie Carter),spotify:track:73UqbvizckbKrTNjbQMyeM,"0,404","0,733",9,"-7,012",1,"0,0509","0,264","1,68E-06","0,147","0,588","199,085",234827,4,"24,65215",9,1,5
Let's Go All The Way,Sly Fox,spotify:track:519RjNwkB3IGVCd742Q4gR,"0,399","0,131",11,"-17,055",1,"0,0423","0,659",0,"0,0843","0,117","61,311",228773,3,"48,76718",9,1,5
Let's Go Round There,The Darling Buds,spotify:track:4Ij6cGZYtxxDSFTtDXJ4xy,"0,516","0,891",11,"-10,055",0,"0,0453","0,276","0,00244","0,263","0,436","140,082",206493,4,"61,1415",7,0,5
Let's Go Swimming,Arthur Russell,spotify:track:7IRtW4UUAxBKpHKITEK5bQ,"0,335","0,313",7,"-15,965",1,"0,0469","0,618","0,000219","0,386","0,159","112,358",161867,4,"37,5108",7,0,5
Let's Kiss,Beat Happening,spotify:track:3sIqPdFrNHQ7cT4lFowp60,"0,612","0,617",1,"-10,838",0,"0,0569","0,89","0,00185","0,18","0,901","157,143",166373,4,"41,67487",9,0,5
Let's Put The X In Sex,KISS,spotify:track:1wVslVHkU5N8b8JIzFbpb0,"0,767","0,7",0,"-9,879",1,"0,0288","0,0873","6,21E-06","0,226","0,853","111,134",230621,4,"41,31444",10,1,5
Let's Work,Mick Jagger,spotify:track:5amJrR2DUoxEHCMomzhgkE,"0,584","0,983",0,"-5,202",1,"0,0605","0,0346","0,447","0,408","0,552","117,349",291173,4,"29,07501",12,1,5
Libertad,Nana Mouskouri,spotify:track:3MKcTKttSWHDsQm1bao4z4,"0,126","0,262",6,"-15,139",1,"0,0408","0,934","5,29E-06","0,176","0,162","79,017",240053,4,"98,93968",8,0,5
Liebe ohne Leiden,Udo Jürgens,spotify:track:4pRms8DFBAvUrdxZxnh7xL,"0,591","0,567",4,"-12,229",0,"0,0312","0,381",0,"0,0507","0,704","126,388",222000,4,"39,76441",10,0,5
Like To Get To Know You Well,Howard Jones,spotify:track:4U5Te3C8adcnclsVqppxKy,"0,759","0,599",8,"-9,504",1,"0,0395","0,169","0,000946","0,0369","0,895","97,29",240187,4,"20,74457",11,1,5
Linda História de Amor,Um Toque a Mais,spotify:track:1rHILxpfl3WP6xaA2G9q5n,"0,602","0,311",9,"-20,473",1,"0,0418","0,173",0,"0,508","0,824","81,385",225123,4,"21,26831",8,0,5
Little Fury Things,Dinosaur Jr.,spotify:track:6mEj5F1nVevv5jZxme8RRy,"0,211","0,951",6,"-4,169",0,"0,0973","0,069","0,0292","0,262","0,396","128,374",186893,4,"85,40688",5,0,5
Little Liar,Joan Jett & the Blackhearts,spotify:track:78IlMYdaAwoR4cTPqPgMax,"0,347","0,594",1,"-11,716",1,"0,0324","0,374",0,"0,145","0,187","96,264",239600,4,"34,14775",11,1,5
